source_image_id,design,kind,depth_um,expected_photons,replicate,panoptic_quality,segmentation_quality,recognition_quality,true_positives,false_positives,false_negatives,predicted_count,target_count,absolute_count_error,percentage_count_error,foreground_dice
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,-4.0,100,-1,0.5885096783772218,0.8500695354337648,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7461330554560552
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,-2.0,100,-1,0.624024325106631,0.8499641669555835,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7737511931275851
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,0.0,100,-1,0.6403254460573621,0.8537672614098161,0.75,30,18,2,48,32,16,0.5,0.7775610220297854
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,2.0,100,-1,0.624024325106631,0.8499641669555835,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7737511931275851
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,4.0,100,-1,0.5885096783772218,0.8500695354337648,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7461330554560552
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,deterministic,6.0,100,-1,0.5441897353093725,0.8162846029640588,0.6666666666666666,24,16,8,40,32,8,0.25,0.6592944242762729
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,50,0,0.6172214647230906,0.8266358902541392,0.7466666666666667,28,15,4,43,32,11,0.34375,0.7381686510760084
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,50,1,0.5981351935933799,0.8010739199911338,0.7466666666666667,28,15,4,43,32,11,0.34375,0.7447054537390505
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,50,2,0.5926561151972044,0.8206007748884369,0.7222222222222222,26,14,6,40,32,8,0.25,0.6982493652278497
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,50,3,0.5375995331912354,0.7956473091230285,0.6756756756756757,25,17,7,42,32,10,0.3125,0.6835526315789474
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,200,0,0.6245281656881644,0.8398827055806348,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7717312748912091
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,200,1,0.6254030725559554,0.8410593044718021,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7742739738676763
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,200,2,0.6325693839061238,0.8397903889788195,0.7532467532467533,29,16,3,45,32,13,0.40625,0.7698739624961574
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,-6.0,200,3,0.6270178287004992,0.8432308730799817,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7720090293453724
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,50,0,0.5931702185827475,0.8128628921319133,0.7297297297297297,27,15,5,42,32,10,0.3125,0.7349841598241417
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,50,1,0.6241538459897867,0.8247747250579325,0.7567567567567568,28,14,4,42,32,10,0.3125,0.7556462972635044
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,50,2,0.5529466417913387,0.81878637342179,0.6753246753246753,26,19,6,45,32,13,0.40625,0.7212550100200401
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,50,3,0.5794019574603892,0.8154546067961034,0.7105263157894737,27,17,5,44,32,12,0.375,0.7478358698709334
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,200,0,0.6123302452842377,0.8340360237492204,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7669145038875922
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,200,1,0.5831502830851722,0.8330718329788175,0.7,28,20,4,48,32,16,0.5,0.7730223279367758
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,200,2,0.6323762257149494,0.8395339548284674,0.7532467532467533,29,16,3,45,32,13,0.40625,0.7714695760867888
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,cubic,poisson,6.0,200,3,0.614684838693919,0.8372431423589586,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7684880538728821
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,-6.0,100,-1,0.5543600170178156,0.8199908585055189,0.676056338028169,24,15,8,39,32,7,0.21875,0.6569609412816025
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,-4.0,100,-1,0.5878693453717433,0.849144609981407,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7457660239708181
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,-2.0,100,-1,0.6239995749558582,0.8499304555433241,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7739153952622619
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,0.0,100,-1,0.6403997306566653,0.8538663075422205,0.75,30,18,2,48,32,16,0.5,0.7776297424184748
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,2.0,100,-1,0.6240763666952163,0.8500350511883118,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7738856542903503
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,4.0,100,-1,0.5882677529992494,0.8497200876655825,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7460562944633468
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,deterministic,6.0,100,-1,0.5462419155602478,0.8193628733403718,0.6666666666666666,24,16,8,40,32,8,0.25,0.6488715437575936
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,50,0,0.5495953630116815,0.8138239029211438,0.6753246753246753,26,19,6,45,32,13,0.40625,0.7221878715814507
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,50,1,0.6068422986081691,0.8235716909682295,0.7368421052631579,28,16,4,44,32,12,0.375,0.7468265711393194
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,50,2,0.5905171855470686,0.8119611301272193,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7253591765559173
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,50,3,0.5953350082795459,0.8079546540936694,0.7368421052631579,28,16,4,44,32,12,0.375,0.7425554181333841
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,200,0,0.6255506982753836,0.8412578356117227,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7742451263759916
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,200,1,0.5970612189477749,0.842282791015611,0.7088607594936709,28,19,4,47,32,15,0.46875,0.7726858783397904
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,200,2,0.6250889930869068,0.8406369217375642,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7744423277822159
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,-6.0,200,3,0.615043440334416,0.8377315825244632,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7748074030876891
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,50,0,0.5994436039693971,0.8135306053870389,0.7368421052631579,28,16,4,44,32,12,0.375,0.7480884545829499
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,50,1,0.5677323787110142,0.820057880360354,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7227167303955369
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,50,2,0.5846771667942249,0.8120516205475345,0.72,27,16,5,43,32,11,0.34375,0.7237599910658732
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,50,3,0.6023300814006436,0.810030109469831,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7744082610183198
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,200,0,0.6237356029360286,0.8388168453277626,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7703776723553694
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,200,1,0.6102569185843435,0.8312120097959161,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7726815685667878
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,200,2,0.6286459031569821,0.8454203525214588,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7721338822485116
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,image_fidelity,poisson,6.0,200,3,0.6167580571280853,0.8294332492412182,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7631607527966114
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,-6.0,100,-1,0.583284653722662,0.8020163988686603,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7343778315952487
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,-4.0,100,-1,0.6173264887937204,0.8408412519776537,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7676996443324455
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,-2.0,100,-1,0.6346746965108588,0.8644707073165147,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7791535701812871
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,0.0,100,-1,0.6410271616079025,0.8731232028797293,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7833962503568823
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,2.0,100,-1,0.6351912706774135,0.8651743169571667,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7799442013822839
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,4.0,100,-1,0.6173374131320316,0.8408561316798362,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7681574923547401
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,deterministic,6.0,100,-1,0.5809478255213874,0.7988032600919076,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7327424297340934
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,50,0,0.608999468963263,0.8264992793072855,0.7368421052631579,28,16,4,44,32,12,0.375,0.7390738854501293
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,50,1,0.5987920271480697,0.8126463225580945,0.7368421052631579,28,16,4,44,32,12,0.375,0.7292040456645655
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,50,2,0.6160393280333433,0.8140519691869178,0.7567567567567568,28,14,4,42,32,10,0.3125,0.741354443767828
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,50,3,0.5654468036683317,0.8255523333557642,0.684931506849315,25,16,7,41,32,9,0.28125,0.7026161062297681
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,200,0,0.6131842728579148,0.8246271255675406,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7648557008703261
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,200,1,0.6199454821664054,0.8337197863617177,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7697845075011248
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,200,2,0.6163898410656928,0.8289380621228283,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7657572322551592
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,-6.0,200,3,0.6024797376527067,0.8284096392724717,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7414087715967344
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,50,0,0.5741397358960613,0.8170450087751641,0.7027027027027027,26,16,6,42,32,10,0.3125,0.7101553792696519
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,50,1,0.5764693160086538,0.822002543197525,0.7012987012987013,27,18,5,45,32,13,0.40625,0.752306983688315
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,50,2,0.6008088592292594,0.8153834518111377,0.7368421052631579,28,16,4,44,32,12,0.375,0.7504321659517255
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,50,3,0.5619258329128584,0.8012646135979646,0.7012987012987013,27,18,5,45,32,13,0.40625,0.7212612497606434
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,200,0,0.6049122280507906,0.8317543135698371,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7463912946924273
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,200,1,0.6174703514509154,0.8303911622960587,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7655772613646884
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,200,2,0.6112925615129289,0.829611333481832,0.7368421052631579,28,16,4,44,32,12,0.375,0.7427512120924042
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,exact_task,poisson,6.0,200,3,0.6046350957194817,0.8313732566142873,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7491134610797487
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,-6.0,100,-1,0.5228366493688315,0.8169322646387992,0.64,24,19,8,43,32,11,0.34375,0.6904200846902074
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,-4.0,100,-1,0.58375409189195,0.843200354955039,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7428869746802401
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,-2.0,100,-1,0.624721623469617,0.8509139354155127,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7742541172726549
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,0.0,100,-1,0.642467593691633,0.8566234582555107,0.75,30,18,2,48,32,16,0.5,0.7789961438976784
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,2.0,100,-1,0.6253864649805062,0.8518194954044825,0.7341772151898734,29,18,3,47,32,15,0.46875,0.7746234712215914
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,4.0,100,-1,0.584379070450993,0.8441031017625454,0.6923076923076923,27,19,5,46,32,14,0.4375,0.7428599421937001
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,deterministic,6.0,100,-1,0.5226521463265486,0.8166439786352321,0.64,24,19,8,43,32,11,0.34375,0.6902162353775257
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,50,0,0.564644892111898,0.8051417906040027,0.7012987012987013,27,18,5,45,32,13,0.40625,0.7223577171809356
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,50,1,0.5887403764644557,0.8067923677475874,0.7297297297297297,27,15,5,42,32,10,0.3125,0.7120234411009416
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,50,2,0.6022232252913335,0.817302948609667,0.7368421052631579,28,16,4,44,32,12,0.375,0.7362847844028839
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,50,3,0.5970210453842584,0.8181399510821318,0.7297297297297297,27,15,5,42,32,10,0.3125,0.7244845360824742
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,200,0,0.6197606518544926,0.83347122145949,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7701455558996594
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,200,1,0.6218185484861007,0.836238737619239,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7682686279606722
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,200,2,0.6324933759166201,0.8396894818203406,0.7532467532467533,29,16,3,45,32,13,0.40625,0.7721935035876861
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,-6.0,200,3,0.6090688144784967,0.8374696199079329,0.7272727272727273,28,17,4,45,32,13,0.40625,0.74586017282011
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,50,0,0.5944876023855762,0.8174204532801673,0.7272727272727273,28,17,4,45,32,13,0.40625,0.7378190255220418
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,50,1,0.5574504125103887,0.8063122038096694,0.691358024691358,28,21,4,49,32,17,0.53125,0.7419334975369458
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,50,2,0.5611042450011282,0.8092849687516271,0.6933333333333334,26,17,6,43,32,11,0.34375,0.702079119812313
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,50,3,0.5319573769107173,0.8286259140340021,0.6419753086419753,26,23,6,49,32,17,0.53125,0.7617628273365978
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,200,0,0.6242860995700783,0.8395571683873467,0.7435897435897436,29,17,3,46,32,14,0.4375,0.7702909647779479
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,200,1,0.5922500263981713,0.835495572954563,0.7088607594936709,28,19,4,47,32,15,0.46875,0.7712000494101662
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,200,2,0.5999758625723637,0.8356806657257924,0.717948717948718,28,18,4,46,32,14,0.4375,0.7743802420228405
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986,surrogate,poisson,6.0,200,3,0.5998059711457611,0.8354440312387387,0.717948717948718,28,18,4,46,32,14,0.4375,0.7581210635723372
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,-6.0,100,-1,0.704803168659402,0.8222703634359689,0.8571428571428571,48,8,8,56,56,0,0.0,0.8034545238126728
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,-4.0,100,-1,0.7237138874767911,0.8350544855501436,0.8666666666666667,52,12,4,64,56,8,0.14285714285714285,0.8637732983908496
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,-2.0,100,-1,0.7479502614979151,0.8396800105495462,0.8907563025210085,53,10,3,63,56,7,0.125,0.8770196287888904
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,0.0,100,-1,0.7425592967420892,0.8406331661231199,0.8833333333333333,53,11,3,64,56,8,0.14285714285714285,0.8775492872308159
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,2.0,100,-1,0.7479502614979151,0.8396800105495462,0.8907563025210085,53,10,3,63,56,7,0.125,0.8770196287888904
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,4.0,100,-1,0.7237138874767911,0.8350544855501436,0.8666666666666667,52,12,4,64,56,8,0.14285714285714285,0.8637732983908496
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,deterministic,6.0,100,-1,0.704803168659402,0.8222703634359689,0.8571428571428571,48,8,8,56,56,0,0.0,0.8034545238126728
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,50,0,0.7287099092049215,0.8029303629202376,0.907563025210084,54,9,2,63,56,7,0.125,0.8563013809816449
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,50,1,0.7395871539284601,0.8149154751619143,0.907563025210084,54,9,2,63,56,7,0.125,0.8639486415647696
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,50,2,0.7221330132559444,0.809056431518234,0.8925619834710744,54,11,2,65,56,9,0.16071428571428573,0.8573570975370595
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,50,3,0.7151029041098177,0.8011801055304439,0.8925619834710744,54,11,2,65,56,9,0.16071428571428573,0.8610523150236534
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,200,0,0.7627572396885044,0.8333829100300326,0.9152542372881356,54,8,2,62,56,6,0.10714285714285714,0.8748235349021712
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,200,1,0.7578428016086062,0.8350304943650383,0.907563025210084,54,9,2,63,56,7,0.125,0.8710585061854711
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,200,2,0.7681048697958089,0.8392256910731987,0.9152542372881356,54,8,2,62,56,6,0.10714285714285714,0.8709139465183268
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,-6.0,200,3,0.762344431974964,0.8329318793800533,0.9152542372881356,54,8,2,62,56,6,0.10714285714285714,0.867317164266206
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,50,0,0.734460790132545,0.809266981720119,0.907563025210084,54,9,2,63,56,7,0.125,0.8636536708627075
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,50,1,0.718419669405274,0.8220378909541116,0.8739495798319328,52,11,4,63,56,7,0.125,0.8622845672888355
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,50,2,0.7310726854252418,0.8123029838058243,0.9,54,10,2,64,56,8,0.14285714285714285,0.8557951793334102
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,50,3,0.7366234515167462,0.8200147856507175,0.8983050847457628,53,9,3,62,56,6,0.10714285714285714,0.8569656028124354
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,200,0,0.7530725126774289,0.8297743426723522,0.907563025210084,54,9,2,63,56,7,0.125,0.8751079875785099
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,200,1,0.745597652264958,0.837038873769151,0.8907563025210085,53,10,3,63,56,7,0.125,0.8743650207064841
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,200,2,0.7601288301448474,0.8305111292323333,0.9152542372881356,54,8,2,62,56,6,0.10714285714285714,0.8732555827201797
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,clear,poisson,6.0,200,3,0.7494238287851208,0.8257540335687905,0.907563025210084,54,9,2,63,56,7,0.125,0.8723528860569715
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,-6.0,100,-1,0.704803168659402,0.8222703634359689,0.8571428571428571,48,8,8,56,56,0,0.0,0.8034545238126728
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,-4.0,100,-1,0.7237138874767911,0.8350544855501436,0.8666666666666667,52,12,4,64,56,8,0.14285714285714285,0.8637732983908496
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,-2.0,100,-1,0.7479502614979151,0.8396800105495462,0.8907563025210085,53,10,3,63,56,7,0.125,0.8770196287888904
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,0.0,100,-1,0.7425592967420892,0.8406331661231199,0.8833333333333333,53,11,3,64,56,8,0.14285714285714285,0.8775492872308159
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,2.0,100,-1,0.7479502614979151,0.8396800105495462,0.8907563025210085,53,10,3,63,56,7,0.125,0.8770196287888904
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,4.0,100,-1,0.7237138874767911,0.8350544855501436,0.8666666666666667,52,12,4,64,56,8,0.14285714285714285,0.8637732983908496
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,deterministic,6.0,100,-1,0.704803168659402,0.8222703634359689,0.8571428571428571,48,8,8,56,56,0,0.0,0.8034545238126728
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,poisson,-6.0,50,0,0.7287099092049215,0.8029303629202376,0.907563025210084,54,9,2,63,56,7,0.125,0.8563013809816449
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,poisson,-6.0,50,1,0.7395871539284601,0.8149154751619143,0.907563025210084,54,9,2,63,56,7,0.125,0.8639486415647696
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C,cubic,poisson,-6.0,50,2,0.7221330132559444,0.809056431518234,0.8925619834710744,54,11,2,65,56,9,0.16071428571428573,0.8573570975370595
